Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
42,8,47,19.5479,0,10.0,-1,0.001,1.0,1,19.5479,4,0.04200000000000003,SAT,Returned from portfolio; configuration: 4424992 my performance: ,0.029,
43,8,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,4,0.04300000000000003,SAT,Returned from portfolio; configuration: 4424992 my performance: ,0.028,
44,8,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,4,0.04400000000000003,SAT,Returned from portfolio; configuration: 4424992 my performance: ,0.028,
45,8,3,82.1055,0,10.0,-1,0.001,1.0,1,82.1055,4,0.04500000000000003,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
46,8,74,8.07,0,10.0,-1,0.001,1.0,1,8.07,4,0.046000000000000034,SAT,Returned from portfolio; configuration: 4424992 my performance: ,0.029,
47,8,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,4,0.047000000000000035,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
48,8,5,60.9936,0,10.0,-1,0.001,1.0,1,60.9936,4,0.048000000000000036,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
49,8,6,51.7922,0,10.0,-1,0.001,1.0,1,51.7922,4,0.04900000000000004,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
50,8,13,14.1014,0,10.0,-1,0.001,1.0,1,14.1014,4,0.05000000000000004,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
51,2,62,32.9164,0,10.0,-1,0.001,1.0,1,32.9164,4,0.05100000000000004,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
52,9,62,32.9164,0,10.0,-1,0.001,1.0,1,32.9164,4,0.05200000000000004,SAT,Returned from portfolio; configuration: 4435831 my performance: ,0.028,
53,9,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,4,0.05300000000000004,SAT,Returned from portfolio; configuration: 4435831 my performance: ,0.029,
54,9,74,8.07,0,10.0,-1,0.001,1.0,1,8.07,4,0.05400000000000004,SAT,Returned from portfolio; configuration: 4435831 my performance: ,0.029,
55,9,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,4,0.05500000000000004,SAT,Returned from portfolio; configuration: 4435831 my performance: ,0.029,
56,9,6,51.7922,0,10.0,-1,0.001,1.0,1,51.7922,4,0.05600000000000004,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
57,9,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,4,0.057000000000000044,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
58,9,3,82.1055,0,10.0,-1,0.001,1.0,1,82.1055,4,0.058000000000000045,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
59,9,13,14.1014,0,10.0,-1,0.001,1.0,1,14.1014,4,0.059000000000000045,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
60,9,5,60.9936,0,10.0,-1,0.001,1.0,1,60.9936,4,0.060000000000000046,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
61,9,47,19.5479,0,10.0,-1,0.001,1.0,1,19.5479,4,0.06100000000000005,SAT,Returned from portfolio; configuration: 4435831 my performance: ,0.028,
62,2,70,13.5791,0,10.0,-1,0.001,1.0,1,13.5791,5,0.06200000000000005,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
63,10,5,60.9936,0,10.0,-1,0.001,1.0,1,60.9936,5,0.06300000000000004,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
64,10,47,19.5479,0,10.0,-1,0.001,1.0,1,19.5479,5,0.06400000000000004,SAT,Returned from portfolio; configuration: 4451854 my performance: ,0.029,
65,10,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,5,0.06500000000000004,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
66,10,74,8.07,0,10.0,-1,0.001,1.0,1,8.07,5,0.06600000000000004,SAT,Returned from portfolio; configuration: 4451854 my performance: ,0.029,
67,10,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,5,0.06700000000000005,SAT,Returned from portfolio; configuration: 4451854 my performance: ,0.028,
68,10,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,5,0.06800000000000005,SAT,Returned from portfolio; configuration: 4451854 my performance: ,0.028,
69,10,6,51.7922,0,10.0,-1,0.001,1.0,1,51.7922,5,0.06900000000000005,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
70,10,13,14.1014,0,10.0,-1,0.001,1.0,1,14.1014,5,0.07000000000000005,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
71,10,3,82.1055,0,10.0,-1,0.001,1.0,1,82.1055,5,0.07100000000000005,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
72,10,70,13.5791,0,10.0,-1,0.001,1.0,1,13.5791,5,0.07200000000000005,SAT,Returned from portfolio; configuration: 4451854 my performance: ,0.028,
73,10,62,32.9164,0,10.0,-1,0.001,1.0,1,32.9164,5,0.07300000000000005,SAT,Returned from portfolio; configuration: 4451854 my performance: ,0.029,
74,2,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,5,0.07400000000000005,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
75,11,70,13.5791,0,10.0,-1,0.001,1.0,1,13.5791,5,0.07500000000000005,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
76,11,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,5,0.07600000000000005,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.032,
77,11,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,5,0.07700000000000005,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.029,
78,11,74,8.07,0,10.0,-1,0.001,1.0,1,8.07,5,0.07800000000000006,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
79,11,62,32.9164,0,10.0,-1,0.001,1.0,1,32.9164,5,0.07900000000000006,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
80,11,13,14.1014,0,10.0,-1,0.001,1.0,1,14.1014,5,0.08000000000000006,SAT,Returned from portfolio; configuration: 4466105 my performance: ,0.028,
81,11,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,5,0.08100000000000006,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
82,11,6,51.7922,0,10.0,-1,0.001,1.0,1,51.7922,5,0.08200000000000006,SAT,Returned from portfolio; configuration: 4466105 my performance: ,0.028,
83,11,3,82.1055,0,10.0,-1,0.001,1.0,1,82.1055,5,0.08300000000000006,SAT,Returned from portfolio; configuration: 4466105 my performance: ,0.028,
84,11,47,19.5479,0,10.0,-1,0.001,1.0,1,19.5479,5,0.08400000000000006,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
85,11,5,60.9936,0,10.0,-1,0.001,1.0,1,60.9936,5,0.08500000000000006,SAT,Returned from portfolio; configuration: 4466105 my performance: ,0.028,
86,11,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,5,0.08600000000000006,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
87,2,59,37.1604,0,10.0,-1,0.001,1.0,1,37.1604,6,0.08700000000000006,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
88,12,62,32.9164,0,10.0,-1,0.001,1.0,1,32.9164,6,0.08800000000000006,SAT,Returned from portfolio; configuration: 4485004 my performance: ,0.029,
89,12,47,19.5479,0,10.0,-1,0.001,1.0,1,19.5479,6,0.08900000000000007,SAT,Returned from portfolio; configuration: 4485004 my performance: ,0.029,
90,12,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,6,0.09000000000000007,SAT,Returned from portfolio; configuration: 4485004 my performance: ,0.028,
91,12,13,14.1014,0,10.0,-1,0.001,1.0,1,14.1014,6,0.09100000000000007,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
92,12,74,8.07,0,10.0,-1,0.001,1.0,1,8.07,6,0.09200000000000007,SAT,Returned from portfolio; configuration: 4485004 my performance: ,0.028,
93,12,3,82.1055,0,10.0,-1,0.001,1.0,1,82.1055,6,0.09300000000000007,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
94,12,5,60.9936,0,10.0,-1,0.001,1.0,1,60.9936,6,0.09400000000000007,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
95,12,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,6,0.09500000000000007,SAT,Returned from portfolio; configuration: 4485004 my performance: ,0.029,
96,12,59,37.1604,0,10.0,-1,0.001,1.0,1,37.1604,6,0.09600000000000007,SAT,Returned from portfolio; configuration: 4485004 my performance: ,0.029,
97,12,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,6,0.09700000000000007,SAT,Returned from portfolio; configuration: 4485004 my performance: ,0.029,
98,12,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,6,0.09800000000000007,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
99,12,6,51.7922,0,10.0,-1,0.001,1.0,1,51.7922,6,0.09900000000000007,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
100,12,70,13.5791,0,10.0,-1,0.001,1.0,1,13.5791,6,0.10000000000000007,SAT,Returned from portfolio; configuration: 4485004 my performance: ,0.028,
101,2,24,19.5543,0,10.0,-1,0.001,1.0,1,19.5543,6,0.10100000000000008,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.028,
102,13,3,82.1055,0,10.0,-1,0.001,1.0,1,82.1055,6,0.10200000000000008,SAT,Returned from portfolio; configuration: 4496403 my performance: ,0.029,
103,13,24,19.5543,0,10.0,-1,0.001,1.0,1,19.5543,6,0.10300000000000008,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.028,
104,13,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,6,0.10400000000000008,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.032,
105,13,74,8.07,0,10.0,-1,0.001,1.0,1,8.07,6,0.10500000000000008,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
106,13,47,19.5479,0,10.0,-1,0.001,1.0,1,19.5479,6,0.10600000000000008,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
107,13,5,60.9936,0,10.0,-1,0.001,1.0,1,60.9936,6,0.10700000000000008,SAT,Returned from portfolio; configuration: 4496403 my performance: ,0.029,
108,13,6,51.7922,0,10.0,-1,0.001,1.0,1,51.7922,6,0.10800000000000008,SAT,Returned from portfolio; configuration: 4496403 my performance: ,0.028,
109,13,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,6,0.10900000000000008,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
110,13,59,37.1604,0,10.0,-1,0.001,1.0,1,37.1604,6,0.11000000000000008,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
111,13,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,6,0.11100000000000008,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.029,
112,13,70,13.5791,0,10.0,-1,0.001,1.0,1,13.5791,6,0.11200000000000009,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
113,13,62,32.9164,0,10.0,-1,0.001,1.0,1,32.9164,6,0.11300000000000009,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
114,13,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,6,0.11400000000000009,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
115,13,13,14.1014,0,10.0,-1,0.001,1.0,1,14.1014,6,0.11500000000000009,SAT,Returned from portfolio; configuration: 4496403 my performance: ,0.028,
116,2,12,16.7068,0,10.0,-1,0.001,1.0,1,16.7068,7,0.11600000000000009,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
117,14,13,14.1014,0,10.0,-1,0.001,1.0,1,14.1014,7,0.11700000000000009,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
118,14,47,19.5479,0,10.0,-1,0.001,1.0,1,19.5479,7,0.11800000000000009,SAT,Returned from portfolio; configuration: 4512622 my performance: ,0.028,
119,14,74,8.07,0,10.0,-1,0.001,1.0,1,8.07,7,0.11900000000000009,SAT,Returned from portfolio; configuration: 4512622 my performance: ,0.029,
120,14,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,7,0.12000000000000009,SAT,Returned from portfolio; configuration: 4512622 my performance: ,0.029,
121,14,24,19.5543,0,10.0,-1,0.001,1.0,1,19.5543,7,0.1210000000000001,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.028,
122,14,5,60.9936,0,10.0,-1,0.001,1.0,1,60.9936,7,0.1220000000000001,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
123,14,3,82.1055,0,10.0,-1,0.001,1.0,1,82.1055,7,0.1230000000000001,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
124,14,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,7,0.1240000000000001,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
125,14,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,7,0.12500000000000008,SAT,Returned from portfolio; configuration: 4512622 my performance: ,0.028,
126,14,12,16.7068,0,10.0,-1,0.001,1.0,1,16.7068,7,0.12600000000000008,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
127,14,59,37.1604,0,10.0,-1,0.001,1.0,1,37.1604,7,0.12700000000000009,SAT,Returned from portfolio; configuration: 4512622 my performance: ,0.029,
128,14,62,32.9164,0,10.0,-1,0.001,1.0,1,32.9164,7,0.12800000000000009,SAT,Returned from portfolio; configuration: 4512622 my performance: ,0.029,
129,14,70,13.5791,0,10.0,-1,0.001,1.0,1,13.5791,7,0.1290000000000001,SAT,Returned from portfolio; configuration: 4512622 my performance: ,0.029,
130,14,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,7,0.1300000000000001,SAT,Returned from portfolio; configuration: 4512622 my performance: ,0.03,
131,14,6,51.7922,0,10.0,-1,0.001,1.0,1,51.7922,7,0.1310000000000001,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
132,2,67,20.6883,0,10.0,-1,0.001,1.0,1,20.6883,7,0.1320000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.029,
133,15,67,20.6883,0,10.0,-1,0.001,1.0,1,20.6883,7,0.1330000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.029,
134,15,59,37.1604,0,10.0,-1,0.001,1.0,1,37.1604,7,0.1340000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
135,15,5,60.9936,0,10.0,-1,0.001,1.0,1,60.9936,7,0.1350000000000001,SAT,Returned from portfolio; configuration: 4526710 my performance: ,0.029,
136,15,13,14.1014,0,10.0,-1,0.001,1.0,1,14.1014,7,0.1360000000000001,SAT,Returned from portfolio; configuration: 4526710 my performance: ,0.028,
137,15,74,8.07,0,10.0,-1,0.001,1.0,1,8.07,7,0.1370000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
138,15,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,7,0.1380000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.032,
139,15,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,7,0.1390000000000001,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
140,15,62,32.9164,0,10.0,-1,0.001,1.0,1,32.9164,7,0.1400000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
141,15,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,7,0.1410000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.029,
142,15,70,13.5791,0,10.0,-1,0.001,1.0,1,13.5791,7,0.1420000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
143,15,6,51.7922,0,10.0,-1,0.001,1.0,1,51.7922,7,0.1430000000000001,SAT,Returned from portfolio; configuration: 4526710 my performance: ,0.028,
144,15,24,19.5543,0,10.0,-1,0.001,1.0,1,19.5543,7,0.1440000000000001,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.028,
145,15,47,19.5479,0,10.0,-1,0.001,1.0,1,19.5479,7,0.1450000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
146,15,3,82.1055,0,10.0,-1,0.001,1.0,1,82.1055,7,0.1460000000000001,SAT,Returned from portfolio; configuration: 4526710 my performance: ,0.03,
147,15,12,16.7068,0,10.0,-1,0.001,1.0,1,16.7068,7,0.1470000000000001,SAT,Returned from portfolio; configuration: 4526710 my performance: ,0.028,
148,15,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,7,0.1480000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
149,2,7,43.5356,0,10.0,-1,0.001,1.0,1,43.5356,8,0.1490000000000001,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.028,
150,16,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,8,0.1500000000000001,SAT,Returned from portfolio; configuration: 4540785 my performance: ,0.028,
151,16,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,8,0.1510000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.029,
152,16,24,19.5543,0,10.0,-1,0.001,1.0,1,19.5543,8,0.1520000000000001,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.028,
153,16,62,32.9164,0,10.0,-1,0.001,1.0,1,32.9164,8,0.1530000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
154,16,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,8,0.1540000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
155,16,59,37.1604,0,10.0,-1,0.001,1.0,1,37.1604,8,0.1550000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
156,16,3,82.1055,0,10.0,-1,0.001,1.0,1,82.1055,8,0.1560000000000001,SAT,Returned from portfolio; configuration: 4540785 my performance: ,0.029,
157,16,7,43.5356,0,10.0,-1,0.001,1.0,1,43.5356,8,0.1570000000000001,SAT,Returned from portfolio; configuration: 4540785 my performance: ,0.029,
158,16,5,60.9936,0,10.0,-1,0.001,1.0,1,60.9936,8,0.1580000000000001,SAT,Returned from portfolio; configuration: 4540785 my performance: ,0.028,
159,16,67,20.6883,0,10.0,-1,0.001,1.0,1,20.6883,8,0.1590000000000001,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.029,
160,16,74,8.07,0,10.0,-1,0.001,1.0,1,8.07,8,0.16000000000000011,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
161,16,13,14.1014,0,10.0,-1,0.001,1.0,1,14.1014,8,0.16100000000000012,SAT,Returned from portfolio; configuration: 4540785 my performance: ,0.029,
162,16,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,8,0.16200000000000012,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.032,
163,16,70,13.5791,0,10.0,-1,0.001,1.0,1,13.5791,8,0.16300000000000012,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
164,16,47,19.5479,0,10.0,-1,0.001,1.0,1,19.5479,8,0.16400000000000012,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
165,16,12,16.7068,0,10.0,-1,0.001,1.0,1,16.7068,8,0.16500000000000012,SAT,Returned from portfolio; configuration: 4540785 my performance: ,0.029,
166,16,6,51.7922,0,10.0,-1,0.001,1.0,1,51.7922,8,0.16600000000000012,SAT,Returned from portfolio; configuration: 4540785 my performance: ,0.027,
167,2,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,8,0.16700000000000012,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
168,17,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,8,0.16800000000000012,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
169,17,13,14.1014,0,10.0,-1,0.001,1.0,1,14.1014,8,0.16900000000000012,SAT,Returned from portfolio; configuration: 4314367 my performance: ,0.029,
170,17,67,20.6883,0,10.0,-1,0.001,1.0,1,20.6883,8,0.17000000000000012,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.029,
171,17,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,8,0.17100000000000012,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.032,
172,17,74,8.07,0,10.0,-1,0.001,1.0,1,8.07,8,0.17200000000000013,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
173,17,59,37.1604,0,10.0,-1,0.001,1.0,1,37.1604,8,0.17300000000000013,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
174,17,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,8,0.17400000000000013,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
175,17,47,19.5479,0,10.0,-1,0.001,1.0,1,19.5479,8,0.17500000000000013,SAT,Returned from portfolio; configuration: 4315064 my performance: ,0.028,
