Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
52,9,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,4,0.05200000000000004,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.028,
53,9,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,4,0.05300000000000004,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
54,9,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,4,0.05400000000000004,SAT,Returned from portfolio; configuration: 7003687 my performance: ,0.029,
55,9,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,4,0.05500000000000004,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
56,9,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,4,0.05600000000000004,SAT,Returned from portfolio; configuration: 6881630 my performance: ,0.028,
57,9,66,12.5801,0,10.0,-1,0.001,1.0,1,12.5801,4,0.057000000000000044,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.03,
58,9,47,9.0382,0,10.0,-1,0.001,1.0,1,9.0382,4,0.058000000000000045,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
59,9,8,23.5889,0,10.0,-1,0.001,1.0,1,23.5889,4,0.059000000000000045,SAT,Returned from portfolio; configuration: 7003687 my performance: ,0.029,
60,9,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,4,0.060000000000000046,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
61,9,44,3.9016,0,10.0,-1,0.001,1.0,1,3.9016,4,0.06100000000000005,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
62,9,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,5,0.06200000000000005,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
63,10,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,5,0.06300000000000004,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
64,10,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,5,0.06400000000000004,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
65,10,8,23.5889,0,10.0,-1,0.001,1.0,1,23.5889,5,0.06500000000000004,SAT,Returned from portfolio; configuration: 7020976 my performance: ,0.029,
66,10,47,9.0382,0,10.0,-1,0.001,1.0,1,9.0382,5,0.06600000000000004,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
67,10,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,5,0.06700000000000005,SAT,Returned from portfolio; configuration: 6881630 my performance: ,0.028,
68,10,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,5,0.06800000000000005,SAT,Returned from portfolio; configuration: 7020976 my performance: ,0.029,
69,10,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,5,0.06900000000000005,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.028,
70,10,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,5,0.07000000000000005,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
71,10,44,3.9016,0,10.0,-1,0.001,1.0,1,3.9016,5,0.07100000000000005,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
72,10,66,12.5801,0,10.0,-1,0.001,1.0,1,12.5801,5,0.07200000000000005,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.03,
73,10,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,5,0.07300000000000005,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
74,9,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,5,0.07400000000000005,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
75,11,44,3.9016,0,10.0,-1,0.001,1.0,1,3.9016,5,0.07500000000000005,SAT,Returned from portfolio; configuration: 7034034 my performance: ,0.029,
76,11,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,5,0.07600000000000005,SAT,Returned from portfolio; configuration: 7034034 my performance: ,0.028,
77,11,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,5,0.07700000000000005,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.029,
78,11,47,9.0382,0,10.0,-1,0.001,1.0,1,9.0382,5,0.07800000000000006,SAT,Returned from portfolio; configuration: 7034034 my performance: ,0.029,
79,11,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,5,0.07900000000000006,SAT,Returned from portfolio; configuration: 6881630 my performance: ,0.028,
80,11,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,5,0.08000000000000006,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.028,
81,11,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,5,0.08100000000000006,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
82,11,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,5,0.08200000000000006,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
83,11,8,23.5889,0,10.0,-1,0.001,1.0,1,23.5889,5,0.08300000000000006,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
84,11,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,5,0.08400000000000006,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
85,11,66,12.5801,0,10.0,-1,0.001,1.0,1,12.5801,5,0.08500000000000006,SAT,Returned from portfolio; configuration: 7034034 my performance: ,0.029,
86,11,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,5,0.08600000000000006,SAT,Returned from portfolio; configuration: 7034034 my performance: ,0.029,
87,9,31,15.8808,0,10.0,-1,0.001,1.0,1,15.8808,6,0.08700000000000006,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.028,
88,12,66,12.5801,0,10.0,-1,0.001,1.0,1,12.5801,6,0.08800000000000006,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.03,
89,12,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,6,0.08900000000000007,SAT,Returned from portfolio; configuration: 7050012 my performance: ,0.028,
90,12,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,6,0.09000000000000007,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
91,12,44,3.9016,0,10.0,-1,0.001,1.0,1,3.9016,6,0.09100000000000007,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
92,12,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,6,0.09200000000000007,SAT,Returned from portfolio; configuration: 6881630 my performance: ,0.028,
93,12,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,6,0.09300000000000007,SAT,Returned from portfolio; configuration: 7050012 my performance: ,0.029,
94,12,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,6,0.09400000000000007,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
95,12,31,15.8808,0,10.0,-1,0.001,1.0,1,15.8808,6,0.09500000000000007,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.028,
96,12,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,6,0.09600000000000007,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.029,
97,12,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,6,0.09700000000000007,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
98,12,47,9.0382,0,10.0,-1,0.001,1.0,1,9.0382,6,0.09800000000000007,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
99,12,8,23.5889,0,10.0,-1,0.001,1.0,1,23.5889,6,0.09900000000000007,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
100,12,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,6,0.10000000000000007,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.028,
101,9,65,14.862,0,10.0,-1,0.001,1.0,1,14.862,6,0.10100000000000008,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
102,13,65,14.862,0,10.0,-1,0.001,1.0,1,14.862,6,0.10200000000000008,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
103,13,31,15.8808,0,10.0,-1,0.001,1.0,1,15.8808,6,0.10300000000000008,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.028,
104,13,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,6,0.10400000000000008,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
105,13,66,12.5801,0,10.0,-1,0.001,1.0,1,12.5801,6,0.10500000000000008,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.03,
106,13,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,6,0.10600000000000008,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
107,13,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,6,0.10700000000000008,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.028,
108,13,44,3.9016,0,10.0,-1,0.001,1.0,1,3.9016,6,0.10800000000000008,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
109,13,47,9.0382,0,10.0,-1,0.001,1.0,1,9.0382,6,0.10900000000000008,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
110,13,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,6,0.11000000000000008,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
111,13,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,6,0.11100000000000008,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.029,
112,13,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,6,0.11200000000000009,SAT,Returned from portfolio; configuration: 7064469 my performance: ,0.029,
113,13,8,23.5889,0,10.0,-1,0.001,1.0,1,23.5889,6,0.11300000000000009,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
114,13,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,6,0.11400000000000009,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
115,13,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,6,0.11500000000000009,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
116,9,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,7,0.11600000000000009,SAT,Returned from portfolio; configuration: 7003687 my performance: ,0.028,
117,14,65,14.862,0,10.0,-1,0.001,1.0,1,14.862,7,0.11700000000000009,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
118,14,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,7,0.11800000000000009,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.028,
119,14,31,15.8808,0,10.0,-1,0.001,1.0,1,15.8808,7,0.11900000000000009,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.028,
120,14,47,9.0382,0,10.0,-1,0.001,1.0,1,9.0382,7,0.12000000000000009,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
121,14,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,7,0.1210000000000001,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
122,14,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,7,0.1220000000000001,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
123,14,8,23.5889,0,10.0,-1,0.001,1.0,1,23.5889,7,0.1230000000000001,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
124,14,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,7,0.1240000000000001,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
125,14,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,7,0.12500000000000008,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
126,14,66,12.5801,0,10.0,-1,0.001,1.0,1,12.5801,7,0.12600000000000008,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.03,
127,14,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,7,0.12700000000000009,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
128,14,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,7,0.12800000000000009,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.029,
129,14,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,7,0.1290000000000001,SAT,Returned from portfolio; configuration: 6881630 my performance: ,0.028,
130,14,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,7,0.1300000000000001,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
131,14,44,3.9016,0,10.0,-1,0.001,1.0,1,3.9016,7,0.1310000000000001,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
132,9,63,19.1974,0,10.0,-1,0.001,1.0,1,19.1974,7,0.1320000000000001,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
133,15,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,7,0.1330000000000001,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
134,15,31,15.8808,0,10.0,-1,0.001,1.0,1,15.8808,7,0.1340000000000001,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.028,
135,15,44,3.9016,0,10.0,-1,0.001,1.0,1,3.9016,7,0.1350000000000001,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
136,15,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,7,0.1360000000000001,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.028,
137,15,8,23.5889,0,10.0,-1,0.001,1.0,1,23.5889,7,0.1370000000000001,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
138,15,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,7,0.1380000000000001,SAT,Returned from portfolio; configuration: 6881630 my performance: ,0.028,
139,15,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,7,0.1390000000000001,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
140,15,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,7,0.1400000000000001,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
141,15,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,7,0.1410000000000001,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
142,15,65,14.862,0,10.0,-1,0.001,1.0,1,14.862,7,0.1420000000000001,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
143,15,63,19.1974,0,10.0,-1,0.001,1.0,1,19.1974,7,0.1430000000000001,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
144,15,47,9.0382,0,10.0,-1,0.001,1.0,1,9.0382,7,0.1440000000000001,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
145,15,66,12.5801,0,10.0,-1,0.001,1.0,1,12.5801,7,0.1450000000000001,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.03,
146,15,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,7,0.1460000000000001,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.029,
147,15,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,7,0.1470000000000001,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.029,
148,15,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,7,0.1480000000000001,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
149,9,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,8,0.1490000000000001,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.03,
150,16,47,9.0382,0,10.0,-1,0.001,1.0,1,9.0382,8,0.1500000000000001,SAT,Returned from portfolio; configuration: 7107231 my performance: ,0.029,
151,16,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,8,0.1510000000000001,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
152,16,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,8,0.1520000000000001,SAT,Returned from portfolio; configuration: 7107231 my performance: ,0.029,
153,16,66,12.5801,0,10.0,-1,0.001,1.0,1,12.5801,8,0.1530000000000001,SAT,Returned from portfolio; configuration: 7107231 my performance: ,0.027,
154,16,31,15.8808,0,10.0,-1,0.001,1.0,1,15.8808,8,0.1540000000000001,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.028,
155,16,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,8,0.1550000000000001,SAT,Returned from portfolio; configuration: 7107231 my performance: ,0.029,
156,16,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,8,0.1560000000000001,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.03,
157,16,63,19.1974,0,10.0,-1,0.001,1.0,1,19.1974,8,0.1570000000000001,SAT,Returned from portfolio; configuration: 7107231 my performance: ,0.028,
158,16,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,8,0.1580000000000001,SAT,Returned from portfolio; configuration: 6881630 my performance: ,0.028,
159,16,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,8,0.1590000000000001,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
160,16,44,3.9016,0,10.0,-1,0.001,1.0,1,3.9016,8,0.16000000000000011,SAT,Returned from portfolio; configuration: 7107231 my performance: ,0.028,
161,16,65,14.862,0,10.0,-1,0.001,1.0,1,14.862,8,0.16100000000000012,SAT,Returned from portfolio; configuration: 7107231 my performance: ,0.028,
162,16,8,23.5889,0,10.0,-1,0.001,1.0,1,23.5889,8,0.16200000000000012,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
163,16,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,8,0.16300000000000012,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
164,16,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,8,0.16400000000000012,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.028,
165,16,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,8,0.16500000000000012,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
166,16,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,8,0.16600000000000012,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.029,
167,9,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,8,0.16700000000000012,SAT,Returned from portfolio; configuration: 7003687 my performance: ,0.028,
168,17,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,8,0.16800000000000012,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
169,17,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,8,0.16900000000000012,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
170,17,44,3.9016,0,10.0,-1,0.001,1.0,1,3.9016,8,0.17000000000000012,SAT,Returned from portfolio; configuration: 6882803 my performance: ,0.028,
171,17,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,8,0.17100000000000012,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.029,
172,17,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,8,0.17200000000000013,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.029,
173,17,31,15.8808,0,10.0,-1,0.001,1.0,1,15.8808,8,0.17300000000000013,SAT,Returned from portfolio; configuration: 6882327 my performance: ,0.028,
174,17,8,23.5889,0,10.0,-1,0.001,1.0,1,23.5889,8,0.17400000000000013,SAT,Returned from portfolio; configuration: 6882610 my performance: ,0.03,
